District #,Formatted API #,Operator Name,Operator Code,Field Name,Field Code,API #,Lease Name,Well #,Well Status,Pool WellTypes,Section,Township,Range,Base Meridian,Area Code,Area Name,Latitude,Longitude,GISSourceCode,DatumCode,BLMWell,DryHole,Directional,Hydraulically Fractured,SPUD Date,Completion Date,Abandoned Date
5,019-25152,Aera Energy LLC,A0610,Coalinga,150,01925152,Penn-Zier,229-A,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211956,-120.39339,sum,83,N,N,N, ,2010-07-21,2010-07-23,
5,019-25153,Aera Energy LLC,A0610,Coalinga,150,01925153,Penn-Zier,239,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211538,-120.393993,sum,83,N,N,N, ,2010-08-14,2010-08-16,
5,019-25154,Aera Energy LLC,A0610,Coalinga,150,01925154,Penn-Zier,240,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211817,-120.392968,sum,83,N,N,N, ,2010-07-18,2010-07-20,
5,019-25155,Aera Energy LLC,A0610,Coalinga,150,01925155,Penn-Zier,243-A,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211196,-120.394589,sum,83,N,N,N, ,2010-07-24,2010-07-26,
5,019-25156,Aera Energy LLC,A0610,Coalinga,150,01925156,Penn-Zier,244-A,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.2113,-120.393947,sum,83,N,N,N, ,2010-07-27,2010-07-30,
5,019-25157,Aera Energy LLC,A0610,Coalinga,150,01925157,Penn-Zier,247,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.210699,-120.395166,sum,83,N,N,N, ,2010-07-15,2010-07-17,
5,019-25158,Aera Energy LLC,A0610,Coalinga,150,01925158,Penn-Zier,248,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.210535,-120.394106,sum,83,N,N,N, ,2010-07-31,2010-08-03,
5,019-25159,Aera Energy LLC,A0610,Coalinga,150,01925159,Penn-Zier,258-A,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.210356,-120.394449,sum,83,N,N,N, ,2010-08-11,2010-08-13,
5,019-25160,Aera Energy LLC,A0610,Coalinga,150,01925160,Penn-Zier,262,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209843,-120.395233,sum,83,N,N,N, ,2010-08-03,2010-08-06,
5,019-25161,Aera Energy LLC,A0610,Coalinga,150,01925161,Penn-Zier,263,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209754,-120.394042,sum,83,N,N,N, ,2010-07-11,2010-07-14,
5,019-25162,Aera Energy LLC,A0610,Coalinga,150,01925162,Penn-Zier,439-AI,A,SF,1,20S,14.0,MD,0,Any Area,36.211789,-120.393474,sum,83,N,N,N, ,2010-08-09,2010-08-10,
5,019-25163,Aera Energy LLC,A0610,Coalinga,150,01925163,Penn-Zier,2-J,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.218239,-120.39358,sum,83,N,N,N, ,2011-02-25,2011-02-28,
5,019-25164,Aera Energy LLC,A0610,Coalinga,150,01925164,Penn-Zier,2-KA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21772,-120.393063,sum,83,N,N,N, ,2011-02-20,2011-02-23,
5,019-25165,Aera Energy LLC,A0610,Coalinga,150,01925165,Penn-Zier,3-JI,A,SF,1,20S,14.0,MD,0,Any Area,36.217377,-120.393378,sum,83,N,N,N, ,2011-02-23,2011-02-25,
5,019-25166,Aera Energy LLC,A0610,Coalinga,150,01925166,Penn-Zier,3-K,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217435,-120.392619,sum,83,N,N,N, ,2011-02-17,2011-02-20,
5,019-25167,Aera Energy LLC,A0610,Coalinga,150,01925167,Penn-Zier,3-KA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.216816,-120.393053,sum,83,N,N,N, ,2011-02-14,2011-02-16,
5,019-25168,Aera Energy LLC,A0610,Coalinga,150,01925168,Penn-Zier,5-KI,A,SF,1,20S,14.0,MD,0,Any Area,36.215098,-120.392589,sum,83,N,N,N, ,2011-01-31,2011-03-17,
5,019-25169,Aera Energy LLC,A0610,Coalinga,150,01925169,Penn-Zier,5-LA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215433,-120.392352,sum,83,N,N,N, ,2011-02-11,2011-02-14,
5,019-25170,Aera Energy LLC,A0610,Coalinga,150,01925170,Penn-Zier,5-LB,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21513,-120.392332,sum,83,N,N,N, ,2011-02-08,2011-02-11,
5,019-25171,Aera Energy LLC,A0610,Coalinga,150,01925171,Penn-Zier,6-JAI,A,SF,1,20S,14.0,MD,0,Any Area,36.214054,-120.393243,sum,83,N,N,N, ,2011-01-29,2011-01-31,
5,019-25172,Aera Energy LLC,A0610,Coalinga,150,01925172,Penn-Zier,6-JB,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213965,-120.393209,sum,83,N,N,N, ,2011-01-25,2011-02-08,
5,019-25173,Aera Energy LLC,A0610,Coalinga,150,01925173,Penn-Zier,6-K,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214487,-120.39246,sum,83,N,N,N, ,2011-02-02,2011-02-05,
5,019-25174,Aera Energy LLC,A0610,Coalinga,150,01925174,Penn-Zier,6-KA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214688,-120.393085,sum,83,N,N,N, ,2011-01-22,2011-01-25,
5,019-25175,Aera Energy LLC,A0610,Coalinga,150,01925175,Penn-Zier,6-L,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214766,-120.392324,sum,83,N,N,N, ,2011-02-05,2011-02-08,
5,019-25176,Aera Energy LLC,A0610,Coalinga,150,01925176,Penn-Zier,443-R,A,SF,1,20S,14.0,MD,0,Any Area,36.210742,-120.394633,sum,83,N,N,N, ,2010-08-08,2010-08-09,
5,019-25177,Aera Energy LLC,A0610,Coalinga,150,01925177,Penn-Zier,458-R,A,SF,1,20S,14.0,MD,0,Any Area,36.209783,-120.394583,sum,83,N,N,N, ,2010-08-06,2010-11-03,
5,019-25217,Aera Energy LLC,A0610,Coalinga,150,01925217,Penn-Zier,5-HB,A,OG,1,20S,14.0,MD,0,Any Area,36.215004,-120.396114,sum,83,N,N,N, ,2011-03-02,2011-03-04,
5,019-25218,Aera Energy LLC,A0610,Coalinga,150,01925218,Penn-Zier,6-FA,A,OG,1,20S,14.0,MD,0,Any Area,36.214421,-120.397585,sum,83,N,N,N, ,2011-03-06,2011-03-08,
5,019-25219,Aera Energy LLC,A0610,Coalinga,150,01925219,Penn-Zier,6-GB,A,OG,1,20S,14.0,MD,0,Any Area,36.214614,-120.397201,noi,83,N,N,N, ,2011-03-04,2011-03-06,
5,019-25220,Aera Energy LLC,A0610,Coalinga,150,01925220,Penn-Zier,7-GA,A,OG,1,20S,14.0,MD,0,Any Area,36.213765,-120.396963,sum,83,N,N,N, ,2011-02-28,2011-03-02,
5,019-25536,Aera Energy LLC,A0610,Coalinga,150,01925536,Penn-Zier,3-GB,A,OG,1,20S,14.0,MD,0,Any Area,36.217083,-120.396499,sum,83,N,N,Y, ,2014-02-23,2014-02-25,
5,019-25537,Aera Energy LLC,A0610,Coalinga,150,01925537,Penn-Zier,4-GB,A,OG,1,20S,14.0,MD,0,Any Area,36.216641,-120.396726,sum,83,N,N,Y, ,2014-02-25,2014-02-27,
5,019-25538,Aera Energy LLC,A0610,Coalinga,150,01925538,Penn-Zier,5-GB,A,OG,1,20S,14.0,MD,0,Any Area,36.215243,-120.396457,sum,83,N,N,Y, ,2014-03-04,2014-03-07,
5,019-25539,Aera Energy LLC,A0610,Coalinga,150,01925539,Penn-Zier,7-GB,A,OG,1,20S,14.0,MD,0,Any Area,36.213484,-120.39637,sum,83,N,N,Y, ,2014-03-14,2014-03-17,
5,019-25540,Aera Energy LLC,A0610,Coalinga,150,01925540,Penn-Zier,3-HB,A,OG,1,20S,14.0,MD,0,Any Area,36.217492,-120.396286,sum,83,N,N,Y, ,2014-02-20,2014-02-23,
5,019-25541,Aera Energy LLC,A0610,Coalinga,150,01925541,Penn-Zier,5-HC,A,OG,1,20S,14.0,MD,0,Any Area,36.215486,-120.395453,sum,83,N,N,Y, ,2014-02-28,2014-03-03,
5,019-25543,Aera Energy LLC,A0610,Coalinga,150,01925543,Penn-Zier,7-HB,A,OG,1,20S,14.0,MD,0,Any Area,36.213748,-120.396094,sum,83,N,N,Y, ,2014-03-07,2014-03-10,
5,019-25544,Aera Energy LLC,A0610,Coalinga,150,01925544,Penn-Zier,7-HC,A,OG,1,20S,14.0,MD,0,Any Area,36.213712,-120.396049,sum,83,N,N,Y, ,2014-03-11,2014-03-14,
5,019-25810,Aera Energy LLC,A0610,Coalinga,150,01925810,Penn-Zier,3-KI,A,SF,1,20S,14.0,MD,0,Any Area,36.216473,-120.392416,noi,83,N,N,N, ,2015-05-18,2015-05-23,
5,019-25812,Aera Energy LLC,A0610,Coalinga,150,01925812,Penn-Zier,6-IC,N,OG,1,20S,14.0,MD,0,Any Area,36.214123,-120.395027,noi,83,N,N,N, ,2015-05-04,2015-05-07,
5,019-25813,Aera Energy LLC,A0610,Coalinga,150,01925813,Penn-Zier,6-IB,A,OG,1,20S,14.0,MD,0,Any Area,36.214542,-120.394556,noi,83,N,N,Y, ,2015-05-01,2015-05-15,
5,019-25814,Aera Energy LLC,A0610,Coalinga,150,01925814,Penn-Zier,5-IB,A,OG,1,20S,14.0,MD,0,Any Area,36.21532,-120.394498,noi,83,N,N,N, ,2015-04-28,2015-05-01,
5,019-25815,Aera Energy LLC,A0610,Coalinga,150,01925815,Penn-Zier,5-FB,N,OG,1,20S,14.0,MD,0,Any Area,36.214896,-120.39803,noi,83,N,N,N, ,2015-05-28,2015-05-30,
5,019-25820,Aera Energy LLC,A0610,Coalinga,150,01925820,Penn-Zier,3-LA,A,OG,1,20S,14.0,MD,0,Any Area,36.217209,-120.392261,noi,83,N,N,N, ,2015-05-07,2015-05-10,
5,019-25821,Aera Energy LLC,A0610,Coalinga,150,01925821,Penn-Zier,4-LA,A,OG,1,20S,14.0,MD,0,Any Area,36.216408,-120.392334,noi,83,N,N,N, ,2015-05-12,2015-05-13,
5,019-25822,Aera Energy LLC,A0610,Coalinga,150,01925822,Penn-Zier,4-L,A,OG,1,20S,14.0,MD,0,Any Area,36.216441,-120.392375,noi,83,N,N,N, ,2015-05-15,2015-05-17,
